date,id,home,away,hs,as,neutral,type,hid,aid,hfg,afg
2023-01-22,401470422,San Francisco Dons,BYU Cougars,82,74,0,2,2539,252,46.0,50.9
2023-01-22,401470423,Pacific Tigers,Gonzaga Bulldogs,90,99,0,2,279,2250,47.6,58.7
2023-01-22,401470425,Saint Mary's Gaels,Santa Clara Broncos,77,58,0,2,2608,2541,52.6,46.8
2023-01-22,401473460,Wagner Seahawks,Sacred Heart Pioneers,68,58,0,2,2681,2529,55.3,40.8
2023-01-22,401473461,St. Francis Brooklyn Terriers,Merrimack Warriors,55,63,0,2,2597,2771,42.2,46.7
2023-01-22,401473462,Long Island University Sharks,Central Connecticut Blue Devils,42,58,0,2,112358,2115,28.6,43.9
2023-01-22,401473463,Fairleigh Dickinson Knights,Stonehill Skyhawks,59,70,0,2,161,284,32.4,50.0
2023-01-22,401479755,Wofford Terriers,Furman Paladins,82,96,0,2,2747,231,49.2,50.0
2023-01-22,401481093,California Baptist Lancers,Tarleton State Texans,77,48,0,2,2856,2627,53.8,30.6
2023-01-22,401481094,Utah Tech Trailblazers,New Mexico State Aggies,89,76,0,2,3101,166,52.0,44.3
2023-01-22,401481095,Grand Canyon Lopes,Utah Valley Wolverines,74,76,0,2,2253,3084,42.2,45.3
2023-01-22,401481096,Abilene Christian Wildcats,UT Arlington Mavericks,84,68,0,2,2000,250,63.3,45.1
2023-01-22,401482826,Air Force Falcons,San Diego State Aztecs,60,70,0,2,2005,21,46.2,38.6
2023-01-22,401484572,Mississippi State Bulldogs,Florida Gators,59,61,0,2,344,57,39.3,41.8
2023-01-22,401484908,Indiana Hoosiers,Michigan State Spartans,82,69,0,2,84,127,47.3,43.4
2023-01-22,401484909,Purdue Boilermakers,Maryland Terrapins,58,55,0,2,2509,120,38.5,37.3
2023-01-22,401484910,Michigan Wolverines,Minnesota Golden Gophers,60,56,0,2,130,135,36.7,40.4
2023-01-22,401485232,UConn Huskies,Butler Bulldogs,86,56,0,2,41,2086,48.4,32.7
2023-01-22,401485402,Houston Christian Huskies,Texas A&M-Corpus Christi Islanders,90,78,0,2,2277,357,53.8,37.1
2023-01-22,401485403,Lamar Cardinals,Incarnate Word Cardinals,64,70,0,2,2320,2916,44.2,41.3
2023-01-22,401487000,Mount St. Mary's Mountaineers,Marist Red Foxes,59,55,0,2,116,2368,43.5,38.9
2023-01-22,401487001,Quinnipiac Bobcats,Canisius Golden Griffins,87,82,0,2,2514,2099,53.2,45.3
2023-01-22,401487002,Rider Broncs,Manhattan Jaspers,67,65,0,2,2520,2363,48.9,44.2
2023-01-22,401487003,Saint Peter's Peacocks,Niagara Purple Eagles,57,59,0,2,2612,315,48.8,42.9
2023-01-22,401487004,Siena Saints,Fairfield Stags,52,62,0,2,2561,2217,35.7,37.9
2023-01-22,401487091,Western Kentucky Hilltoppers,Charlotte 49ers,71,75,0,2,98,2429,41.4,55.8
2023-01-22,401487165,UTEP Miners,Florida Atlantic Owls,59,67,0,2,2638,2226,30.8,42.6
2023-01-22,401488274,Maine Black Bears,Binghamton Bearcats,78,57,0,2,311,2066,47.6,43.8
2023-01-22,401488275,UMass Lowell River Hawks,Bryant Bulldogs,98,79,0,2,2349,2803,50.0,46.3
2023-01-22,401488277,Vermont Catamounts,NJIT Highlanders,85,69,0,2,261,2885,54.2,45.6
2023-01-22,401490176,Illinois State Redbirds,Valparaiso Beacons,51,71,0,2,2287,2674,33.9,57.4
2023-01-22,401490351,Arizona State Sun Devils,USC Trojans,69,77,0,2,9,30,38.5,49.1
2023-01-22,401490352,Stanford Cardinal,Oregon Ducks,71,64,0,2,24,2483,50.0,37.9
2023-01-22,401490353,Utah Utes,Washington Huskies,86,61,0,2,254,264,51.5,34.8
2023-01-22,401490354,California Golden Bears,Oregon State Beavers,48,68,0,2,25,204,37.5,54.0
2023-01-22,401490355,Colorado Buffaloes,Washington State Cougars,58,55,0,2,38,265,50.0,39.2
2023-01-22,401492150,Alabama State Hornets,Prairie View A&M Panthers,56,55,0,2,2011,2504,26.9,27.5
2023-01-22,401492234,Mississippi Valley State Delta Devils,Grambling Tigers,61,65,0,2,2400,2755,36.4,44.7
2023-01-22,401492708,Tulsa Golden Hurricane,Tulane Green Wave,81,79,0,2,202,2655,45.5,41.5
2023-01-22,401492709,Cincinnati Bearcats,Memphis Tigers,68,75,0,2,2132,235,40.0,48.1
2023-01-22,401492710,Houston Cougars,Temple Owls,55,56,0,2,248,218,33.9,31.1
2023-01-22,401492711,SMU Mustangs,Wichita State Shockers,69,71,0,2,2567,2724,38.3,44.9
2023-01-22,401496946,Lehigh Mountain Hawks,Lafayette Leopards,61,49,0,2,2329,322,42.0,30.5
2023-01-23,401523790,Northwestern Wildcats,Wisconsin Badgers,66,63,0,2,77,275,43.1,38.6
2023-01-24,401470028,Detroit Mercy Titans,Oakland Golden Grizzlies,67,76,0,2,2174,2473,38.8,44.0
2023-01-24,401482831,Nevada Wolf Pack,New Mexico Lobos,97,94,0,2,2440,167,48.0,54.0
2023-01-24,401484912,Rutgers Scarlet Knights,Penn State Nittany Lions,65,45,0,2,164,213,46.0,33.3
2023-01-24,401485486,Morgan State Bears,Norfolk State Spartans,77,71,0,2,2415,2450,44.8,36.8
2023-01-24,401487464,Hartford Hawks,Pennsylvania Quakers,52,76,0,2,42,219,41.5,50.0
2023-01-24,401488449,Virginia Tech Hokies,Duke Blue Devils,78,75,0,2,259,150,57.1,48.3
2023-01-24,401490455,Howard Bison,Coppin State Eagles,90,76,0,2,47,2154,47.7,42.9
2023-01-24,401490474,South Carolina State Bulldogs,Delaware State Hornets,85,88,0,2,2569,2169,46.8,53.7
2023-01-24,401491284,Boston University Terriers,Colgate Raiders,51,64,0,2,104,2142,27.7,50.0
2023-01-24,401492151,Alabama State Hornets,Texas Southern Tigers,65,71,0,2,2011,2640,39.3,41.0
2023-01-24,401492185,Alcorn State Braves,Bethune-Cookman Wildcats,76,68,0,2,2016,2065,43.9,44.4
2023-01-24,401492235,Arkansas-Pine Bluff Golden Lions,Grambling Tigers,70,77,0,2,2029,2755,38.9,54.2
2023-01-24,401492357,North Carolina Central Eagles,Maryland Eastern Shore Hawks,58,59,0,2,2428,2379,44.2,36.1
2023-01-24,401493410,Baylor Bears,Kansas Jayhawks,75,69,0,2,239,2305,37.1,46.2
2023-01-24,401493626,Coastal Carolina Chanticleers,Chicago State Cougars,70,74,0,2,324,2130,41.7,47.2
2023-01-24,401493727,Mississippi Valley State Delta Devils,Southern Jaguars,70,84,0,2,2400,2582,41.5,56.7
2023-01-24,401494475,Alabama A&M Bulldogs,Prairie View A&M Panthers,67,59,0,2,2010,2504,48.1,41.5
2023-01-24,401497894,Jackson State Tigers,Florida A&M Rattlers,59,58,0,2,2296,50,36.4,45.7
2023-01-24,401514971,Western Illinois Leathernecks,North Dakota Fighting Hawks,92,80,0,2,2710,155,66.0,51.6
2023-01-25,401473540,Ohio Bobcats,Western Michigan Broncos,88,76,0,2,195,2711,50.0,46.3
2023-01-25,401473541,Ball State Cardinals,Buffalo Bulls,65,91,0,2,2050,2084,40.0,59.7
2023-01-25,401473542,Akron Zips,Miami (OH) RedHawks,73,68,0,2,2006,193,43.4,52.2
2023-01-25,401473543,Central Michigan Chippewas,Bowling Green Falcons,61,83,0,2,2117,189,36.4,55.3
2023-01-25,401473544,Toledo Rockets,Eastern Michigan Eagles,84,79,0,2,2649,2199,42.6,54.4
2023-01-25,401480409,UNC Asheville Bulldogs,Presbyterian Blue Hose,88,80,0,2,2427,2506,47.5,45.9
2023-01-25,401482829,San José State Spartans,Air Force Falcons,82,52,0,2,23,2005,57.6,38.8
2023-01-25,401482830,Boise State Broncos,Fresno State Bulldogs,63,53,0,2,68,278,48.9,39.3
2023-01-25,401482833,UNLV Rebels,Wyoming Cowboys,86,72,0,2,2439,2751,53.7,40.7
2023-01-25,401484443,La Salle Explorers,Davidson Wildcats,57,64,0,2,2325,2166,33.9,41.8
2023-01-25,401484575,Ole Miss Rebels,Missouri Tigers,77,89,0,2,145,142,44.3,55.4
2023-01-25,401484576,Vanderbilt Commodores,Kentucky Wildcats,53,69,0,2,238,96,32.7,56.4
2023-01-25,401484577,Arkansas Razorbacks,LSU Tigers,60,40,0,2,8,99,45.1,25.9
2023-01-25,401484911,Illinois Fighting Illini,Ohio State Buckeyes,69,60,0,2,356,194,40.7,36.7
2023-01-25,401485233,Georgetown Hoyas,DePaul Blue Demons,81,76,0,2,46,305,44.6,49.2
2023-01-25,401485234,UConn Huskies,Xavier Musketeers,79,82,0,2,41,2752,41.0,53.4
2023-01-25,401488278,New Hampshire Wildcats,UAlbany Great Danes,84,65,0,2,160,399,52.5,40.7
2023-01-25,401488450,Florida State Seminoles,Miami Hurricanes,63,86,0,2,52,2390,41.3,56.4
2023-01-25,401488451,Clemson Tigers,Georgia Tech Yellow Jackets,72,51,0,2,228,59,52.9,34.4
2023-01-25,401488452,Syracuse Orange,North Carolina Tar Heels,68,72,0,2,183,153,50.0,44.8
2023-01-25,401488453,NC State Wolfpack,Notre Dame Fighting Irish,85,82,0,2,152,87,41.2,51.9
2023-01-25,401490180,Southern Illinois Salukis,Murray State Racers,68,64,0,2,79,93,46.8,41.1
2023-01-25,401490181,Drake Bulldogs,Indiana State Sycamores,70,68,0,2,2181,282,43.9,41.8
2023-01-25,401490182,Missouri State Bears,UIC Flames,63,59,0,2,2623,82,37.9,35.4
2023-01-25,401492525,Northern Illinois Huskies,Kent State Golden Flashes,86,76,0,2,2459,2309,51.9,52.8
2023-01-25,401492712,East Carolina Pirates,Tulsa Golden Hurricane,76,66,0,2,151,202,50.0,45.1
2023-01-25,401493411,TCU Horned Frogs,Oklahoma Sooners,79,52,0,2,2628,201,42.6,31.3
2023-01-25,401493412,Iowa State Cyclones,Kansas State Wildcats,80,76,0,2,66,2306,57.1,52.1
2023-01-25,401493413,Texas Longhorns,Oklahoma State Cowboys,89,75,0,2,251,197,50.9,42.6
2023-01-26,401469581,Bellarmine Knights,Eastern Kentucky Colonels,72,71,0,2,91,2198,51.9,40.7
2023-01-26,401470029,Purdue Fort Wayne Mastodons,IU Indianapolis Jaguars,81,75,0,2,2870,85,37.1,47.5
2023-01-26,401470320,App State Mountaineers,Georgia State Panthers,71,59,0,2,2026,2247,46.2,43.9
